nome,points,ranking,details,kimono,category,belt,division,gender
Reiss Bailey,129,3,https://ibjjf.com/athletes/reiss-bailey,ranking-geral-gi,master,brown,lightfeather,male
Ronaldo Coelho Vello Neto,84,4,https://ibjjf.com/athletes/ronaldo-neto,ranking-geral-gi,master,brown,lightfeather,male
Bruno Ferreira Alves,63,5,https://ibjjf.com/athletes/bruno-alves-e7036608ef1e,ranking-geral-gi,master,brown,lightfeather,male
Kenji Hirai,54,6,https://ibjjf.com/athletes/kenji-hirai,ranking-geral-gi,master,brown,lightfeather,male
Amon Jarret Dessources,42,7,https://ibjjf.com/athletes/amon-dessources,ranking-geral-gi,master,brown,lightfeather,male
Ytallo Vieira Novais,39,8,https://ibjjf.com/athletes/ytallo-novais,ranking-geral-gi,master,brown,lightfeather,male
Kevin Michael Shaughnessy,36,9,https://ibjjf.com/athletes/kevin-shaughnessy,ranking-geral-gi,master,brown,lightfeather,male
Minas Woldu Habte,35,10,https://ibjjf.com/athletes/minas-habte,ranking-geral-gi,master,brown,lightfeather,male
Quinton Isaiah Dixon,176,1,https://ibjjf.com/athletes/quinton-dixon,ranking-geral-gi,adult,purple,lightfeather,male
Anthony I Hwang,171,2,https://ibjjf.com/athletes/anthony-hwang,ranking-geral-gi,adult,purple,lightfeather,male
D Riley,144,3,https://ibjjf.com/athletes/d-riley,ranking-geral-gi,adult,purple,lightfeather,male
Thiago Peixoto de Castilho Frazão,123,4,https://ibjjf.com/athletes/thiago-frazao,ranking-geral-gi,adult,purple,lightfeather,male
Jason Chih,98,5,https://ibjjf.com/athletes/jason-chih,ranking-geral-gi,adult,purple,lightfeather,male
Reinaldo Tavares Menezes,75,6,https://ibjjf.com/athletes/reinaldo-menezes,ranking-geral-gi,adult,purple,lightfeather,male
Avery Joseph Norris,62,7,https://ibjjf.com/athletes/avery-norris,ranking-geral-gi,adult,purple,lightfeather,male
Carlos Andres Andres,60,8,https://ibjjf.com/athletes/carlos-andres,ranking-geral-gi,adult,purple,lightfeather,male
Raymond Hui Chen,58,9,https://ibjjf.com/athletes/raymond-chen,ranking-geral-gi,adult,purple,lightfeather,male
Andres Alvarado,57,10,https://ibjjf.com/athletes/andres-alvarado,ranking-geral-gi,adult,purple,lightfeather,male
Kevin Michael Lowery,180,1,https://ibjjf.com/athletes/kevin-lowery,ranking-geral-gi,master,purple,lightfeather,male
Ricardo A Calamari,123,2,https://ibjjf.com/athletes/ricardo-calamari,ranking-geral-gi,master,purple,lightfeather,male
Daniel Alejandro Forino,108,3,https://ibjjf.com/athletes/daniel-forino,ranking-geral-gi,master,purple,lightfeather,male
Walid El Khoumssi,89,4,https://ibjjf.com/athletes/walid-khoumssi,ranking-geral-gi,master,purple,lightfeather,male
Duhwan Kim,81,5,https://ibjjf.com/athletes/duhwan-kim,ranking-geral-gi,master,purple,lightfeather,male
Tomas Ignacio Sanchez,75,6,https://ibjjf.com/athletes/tomas-sanchez,ranking-geral-gi,master,purple,lightfeather,male
Geovane Jose da Silva,72,7,https://ibjjf.com/athletes/geovane-silva-bf616774e2cd,ranking-geral-gi,master,purple,lightfeather,male
Diego Yat Sing Tam,69,8,https://ibjjf.com/athletes/diego-tam,ranking-geral-gi,master,purple,lightfeather,male
Daniel Moeller,63,9,https://ibjjf.com/athletes/daniel-moeller,ranking-geral-gi,master,purple,lightfeather,male
Charles Ford Grover lll,59,10,https://ibjjf.com/athletes/charles-grover,ranking-geral-gi,master,purple,lightfeather,male
Rodrigo de Sousa Duarte,165,1,https://ibjjf.com/athletes/rodrigo-duarte-638fbdb8175b,ranking-geral-gi,adult,blue,lightfeather,male
James Christopher Clemmons,162,2,https://ibjjf.com/athletes/james-clemmons,ranking-geral-gi,adult,blue,lightfeather,male
L Lima,108,3,https://ibjjf.com/athletes/l-lima-445eedd9588f,ranking-geral-gi,adult,blue,lightfeather,male
J Arista,108,3,https://ibjjf.com/athletes/j-arista,ranking-geral-gi,adult,blue,lightfeather,male
Yuan Hsiang Lee,102,5,https://ibjjf.com/athletes/yuan-lee,ranking-geral-gi,adult,blue,lightfeather,male
Samuel Alexandre Torres de Lima,81,6,https://ibjjf.com/athletes/samuel-lima-febefdb60f26,ranking-geral-gi,adult,blue,lightfeather,male
X Oliveira,81,6,https://ibjjf.com/athletes/x-oliveira,ranking-geral-gi,adult,blue,lightfeather,male
Roan Ali Batista,68,8,https://ibjjf.com/athletes/roan-batista,ranking-geral-gi,adult,blue,lightfeather,male
Vitor Conceição Santana,62,9,https://ibjjf.com/athletes/vitor-santana,ranking-geral-gi,adult,blue,lightfeather,male
Daniel Jacob Chapman,60,10,https://ibjjf.com/athletes/daniel-chapman,ranking-geral-gi,adult,blue,lightfeather,male
Joshua Walter Bloch,135,1,https://ibjjf.com/athletes/joshua-bloch,ranking-geral-gi,master,blue,lightfeather,male
Murilo do Nascimento Silva,117,2,https://ibjjf.com/athletes/murilo-silva-e7a6fb522191,ranking-geral-gi,master,blue,lightfeather,male
Tristan Pierre B. Le Toux,108,3,https://ibjjf.com/athletes/tristan-toux,ranking-geral-gi,master,blue,lightfeather,male
Emmet James Harrigan,108,3,https://ibjjf.com/athletes/emmet-harrigan,ranking-geral-gi,master,blue,lightfeather,male
David Adam Tran,108,3,https://ibjjf.com/athletes/david-tran-6ba155b08650,ranking-geral-gi,master,blue,lightfeather,male
Roberto Angel Macias,90,6,https://ibjjf.com/athletes/roberto-macias,ranking-geral-gi,master,blue,lightfeather,male
Mendel Emerick Lima Faria,90,6,https://ibjjf.com/athletes/mendel-faria,ranking-geral-gi,master,blue,lightfeather,male
John Isami Murayama,87,8,https://ibjjf.com/athletes/john-murayama,ranking-geral-gi,master,blue,lightfeather,male
Christian Alexis Taborda,72,9,https://ibjjf.com/athletes/christian-taborda,ranking-geral-gi,master,blue,lightfeather,male
Cristiano Souza da Silva,72,9,https://ibjjf.com/athletes/cristiano-silva-bbfdf9e0dc7a,ranking-geral-gi,master,blue,lightfeather,male
Àngel Cabezuelo Vert,108,1,https://ibjjf.com/athletes/angel-vert,ranking-geral-gi,adult,white,lightfeather,male
Adam J Krinic,108,1,https://ibjjf.com/athletes/adam-krinic,ranking-geral-gi,adult,white,lightfeather,male
Kody Ransom Ratliff,81,3,https://ibjjf.com/athletes/kody-ratliff,ranking-geral-gi,adult,white,lightfeather,male
Denilson Moura Lopes,72,4,https://ibjjf.com/athletes/denilson-lopes,ranking-geral-gi,adult,white,lightfeather,male
Leovigildo Nascimento do Rosario,64,5,https://ibjjf.com/athletes/leovigildo-rosario,ranking-geral-gi,adult,white,lightfeather,male
Connor T Harris,54,6,https://ibjjf.com/athletes/connor-harris-258da84db05f,ranking-geral-gi,adult,white,lightfeather,male
Kai N Blythe,54,6,https://ibjjf.com/athletes/kai-blythe,ranking-geral-gi,adult,white,lightfeather,male
Felipe Marques Henrique,45,8,https://ibjjf.com/athletes/felipe-henrique,ranking-geral-gi,adult,white,lightfeather,male
Juan Cacemiro da Silva Vilaça,44,9,https://ibjjf.com/athletes/juan-vilaca,ranking-geral-gi,adult,white,lightfeather,male
Gonçalo Jardim Pereira de Carvalho Figueiredo,39,10,https://ibjjf.com/athletes/goncalo-figueiredo,ranking-geral-gi,adult,white,lightfeather,male
Daniel Rocco Mirto,126,1,https://ibjjf.com/athletes/daniel-mirto,ranking-geral-gi,master,white,lightfeather,male
Takafumi Yamaguchi,54,2,https://ibjjf.com/athletes/takafumi-yamaguchi,ranking-geral-gi,master,white,lightfeather,male
Davide Prestigiacomo,36,3,https://ibjjf.com/athletes/davide-prestigiacomo,ranking-geral-gi,master,white,lightfeather,male
Jacob Earl White,36,3,https://ibjjf.com/athletes/jacob-white,ranking-geral-gi,master,white,lightfeather,male
Daniel Nathan Miller,27,5,https://ibjjf.com/athletes/daniel-miller-bf7d191ee5eb,ranking-geral-gi,master,white,lightfeather,male
Marcio Veras Gonçalves,24,6,https://ibjjf.com/athletes/marcio-goncalves-fe1cccdf9b35,ranking-geral-gi,master,white,lightfeather,male
Julian David Rodriguez Prieto,18,7,https://ibjjf.com/athletes/julian-prieto,ranking-geral-gi,master,white,lightfeather,male
Guilherme de Oliveira Barradas Soares de Albergaria,18,7,https://ibjjf.com/athletes/guilherme-albergaria,ranking-geral-gi,master,white,lightfeather,male
Christian Paul Rolle,18,7,https://ibjjf.com/athletes/christian-rolle,ranking-geral-gi,master,white,lightfeather,male
Haruka Wakabayashi,18,7,https://ibjjf.com/athletes/haruka-wakabayashi,ranking-geral-gi,master,white,lightfeather,male
Jessica Caroline Coelho Dantas,555,1,https://ibjjf.com/athletes/jessica-dantas,ranking-geral-gi,adult,black,lightfeather,female
Mayssa Caldas Pereira Bastos,531,2,https://ibjjf.com/athletes/mayssa-bastos,ranking-geral-gi,adult,black,lightfeather,female
Jessamine Jada Khan,286,3,https://ibjjf.com/athletes/jessamine-khan,ranking-geral-gi,adult,black,lightfeather,female
Thamires Diógenes de Aquino,241,4,https://ibjjf.com/athletes/thamires-aquino,ranking-geral-gi,adult,black,lightfeather,female
Ana Cristina Araujo Rodrigues,189,5,https://ibjjf.com/athletes/ana-rodrigues,ranking-geral-gi,adult,black,lightfeather,female
Brenda Larissa Alves da Silva,171,6,https://ibjjf.com/athletes/brenda-silva-f11ac48cf448,ranking-geral-gi,adult,black,lightfeather,female
Lavinia Francesconi Barbosa,114,7,https://ibjjf.com/athletes/lavinia-barbosa,ranking-geral-gi,adult,black,lightfeather,female
Kathleen Egan,111,8,https://ibjjf.com/athletes/kathleen-egan,ranking-geral-gi,adult,black,lightfeather,female
Rose-Marie El Sharouni,98,9,https://ibjjf.com/athletes/rose-marie-sharouni,ranking-geral-gi,adult,black,lightfeather,female
Jazmin Hamuy,96,10,https://ibjjf.com/athletes/jazmin-hamuy,ranking-geral-gi,adult,black,lightfeather,female
Ann Marie Kneib,414,1,https://ibjjf.com/athletes/ann-kneib,ranking-geral-gi,master,black,lightfeather,female
Patrícia Maria N. Fontes dos Santos,168,2,https://ibjjf.com/athletes/patricia-santos,ranking-geral-gi,master,black,lightfeather,female
Kathleen Egan,156,3,https://ibjjf.com/athletes/kathleen-egan,ranking-geral-gi,master,black,lightfeather,female
Juliana Cristina Longhi,137,4,https://ibjjf.com/athletes/juliana-longhi,ranking-geral-gi,master,black,lightfeather,female
Beatriz Maria  Silva Santos,108,5,https://ibjjf.com/athletes/beatriz-santos-752df8d48671,ranking-geral-gi,master,black,lightfeather,female
Emmanuelle Bernard-jacquet,108,5,https://ibjjf.com/athletes/emmanuelle-bernard-jacquet,ranking-geral-gi,master,black,lightfeather,female
Carolina da Silva Ochotorena,99,7,https://ibjjf.com/athletes/carolina-ochotorena,ranking-geral-gi,master,black,lightfeather,female
Marina Bocciarelli,87,8,https://ibjjf.com/athletes/marina-bocciarelli,ranking-geral-gi,master,black,lightfeather,female
Nina Navid,72,9,https://ibjjf.com/athletes/nina-navid,ranking-geral-gi,master,black,lightfeather,female
Serena Gabrielli,72,9,https://ibjjf.com/athletes/serena-gabrielli,ranking-geral-gi,master,black,lightfeather,female
Lauren Hanako Sognefest,120,1,https://ibjjf.com/athletes/lauren-sognefest,ranking-geral-gi,adult,brown,lightfeather,female
Thaynara Victoria Soares da Silva,120,1,https://ibjjf.com/athletes/thaynara-silva,ranking-geral-gi,adult,brown,lightfeather,female
Anne Elizabeth Druckrey,108,3,https://ibjjf.com/athletes/anne-druckrey,ranking-geral-gi,adult,brown,lightfeather,female
Camila Caroline dos Santos Reis,90,4,https://ibjjf.com/athletes/camila-reis,ranking-geral-gi,adult,brown,lightfeather,female
Rui Hirabayashi,81,5,https://ibjjf.com/athletes/rui-hirabayashi,ranking-geral-gi,adult,brown,lightfeather,female
Leticia Barbosa Gomes,72,6,https://ibjjf.com/athletes/leticia-gomes,ranking-geral-gi,adult,brown,lightfeather,female
Esther Garwood,72,6,https://ibjjf.com/athletes/esther-garwood,ranking-geral-gi,adult,brown,lightfeather,female
Yasmyn Castro,69,8,https://ibjjf.com/athletes/yasmyn-castro,ranking-geral-gi,adult,brown,lightfeather,female
Emmanuelle Carvalho Teixeira,66,9,https://ibjjf.com/athletes/emmanuelle-teixeira,ranking-geral-gi,adult,brown,lightfeather,female
Erika Fernanda Jesus Machado,48,10,https://ibjjf.com/athletes/erika-machado,ranking-geral-gi,adult,brown,lightfeather,female
Diosana Frigo,375,1,https://ibjjf.com/athletes/diosana-frigo,ranking-geral-gi,master,brown,lightfeather,female
Marilyn Matsumura Cruz,189,2,https://ibjjf.com/athletes/marilyn-cruz,ranking-geral-gi,master,brown,lightfeather,female
La'Catherine Transleau,180,3,https://ibjjf.com/athletes/la-catherine-transleau,ranking-geral-gi,master,brown,lightfeather,female
Elen Catiuce Leite,163,4,https://ibjjf.com/athletes/elen-leite,ranking-geral-gi,master,brown,lightfeather,female
Kaisa Yli-Paunu,155,5,https://ibjjf.com/athletes/kaisa-yli-paunu,ranking-geral-gi,master,brown,lightfeather,female
Jenifer Susanne Fennell,88,6,https://ibjjf.com/athletes/jenifer-fennell,ranking-geral-gi,master,brown,lightfeather,female
Dominique L. Olivarez,66,7,https://ibjjf.com/athletes/dominique-olivarez,ranking-geral-gi,master,brown,lightfeather,female
Valerie Enedina Huczko,63,8,https://ibjjf.com/athletes/valerie-huczko,ranking-geral-gi,master,brown,lightfeather,female
Keiko Amy Akamine,54,9,https://ibjjf.com/athletes/keiko-akamine,ranking-geral-gi,master,brown,lightfeather,female
Cleiana Sousa Santos,54,9,https://ibjjf.com/athletes/cleiana-santos,ranking-geral-gi,master,brown,lightfeather,female
M Funegra,171,1,https://ibjjf.com/athletes/m-funegra,ranking-geral-gi,adult,purple,lightfeather,female
Kamilly Silva Dias de Souza,162,2,https://ibjjf.com/athletes/kamilly-souza,ranking-geral-gi,adult,purple,lightfeather,female
Isabella Evelyn Thompson Agdeppa,159,3,https://ibjjf.com/athletes/isabella-agdeppa,ranking-geral-gi,adult,purple,lightfeather,female
A Funegra,153,4,https://ibjjf.com/athletes/a-funegra,ranking-geral-gi,adult,purple,lightfeather,female
Maily A. Chevrolet,128,5,https://ibjjf.com/athletes/maily-chevrolet,ranking-geral-gi,adult,purple,lightfeather,female
Kaylie George,114,6,https://ibjjf.com/athletes/kaylie-george,ranking-geral-gi,adult,purple,lightfeather,female
Mandy  Nicole Schneider,106,7,https://ibjjf.com/athletes/mandy-schneider,ranking-geral-gi,adult,purple,lightfeather,female
Kethellyn da Costa Souza Silva,102,8,https://ibjjf.com/athletes/kethellyn-silva,ranking-geral-gi,adult,purple,lightfeather,female
Thailine Cristina Pereira Xavier,72,9,https://ibjjf.com/athletes/thailine-xavier,ranking-geral-gi,adult,purple,lightfeather,female
Lumara Thais Santos Silva,63,10,https://ibjjf.com/athletes/lumara-silva,ranking-geral-gi,adult,purple,lightfeather,female
Natalia Quetzal Artigas Bell,156,1,https://ibjjf.com/athletes/natalia-bell,ranking-geral-gi,master,purple,lightfeather,female
Kimberly Nicole Arambula-Bodner,108,2,https://ibjjf.com/athletes/kimberly-bodner,ranking-geral-gi,master,purple,lightfeather,female
Bernardita Beatriz C. Gómez,96,3,https://ibjjf.com/athletes/bernardita-gomez,ranking-geral-gi,master,purple,lightfeather,female
Camila Castello Branco Gallo,72,4,https://ibjjf.com/athletes/camila-gallo,ranking-geral-gi,master,purple,lightfeather,female
Solveig Romaine Jaccoud,63,5,https://ibjjf.com/athletes/solveig-jaccoud,ranking-geral-gi,master,purple,lightfeather,female
Magdalena Maria Ulikowska,48,6,https://ibjjf.com/athletes/magdalena-ulikowska,ranking-geral-gi,master,purple,lightfeather,female
Hannah Noelle Ross,45,7,https://ibjjf.com/athletes/hannah-ross,ranking-geral-gi,master,purple,lightfeather,female
Fabiane Morais Costa,36,8,https://ibjjf.com/athletes/fabiane-costa,ranking-geral-gi,master,purple,lightfeather,female
Khristine Mari Montalla Abadeer,36,8,https://ibjjf.com/athletes/khristine-abadeer,ranking-geral-gi,master,purple,lightfeather,female
Lianne Maeve Marquez Lardizabal,30,10,https://ibjjf.com/athletes/lianne-lardizabal,ranking-geral-gi,master,purple,lightfeather,female
Nadia Alejandra Solis,219,1,https://ibjjf.com/athletes/nadia-solis,ranking-geral-gi,adult,blue,lightfeather,female
E Leyva,216,2,https://ibjjf.com/athletes/e-leyva,ranking-geral-gi,adult,blue,lightfeather,female
Samantha Lynn Ford,148,3,https://ibjjf.com/athletes/samantha-ford,ranking-geral-gi,adult,blue,lightfeather,female
Zion Paige Mendoza,144,4,https://ibjjf.com/athletes/zion-mendoza,ranking-geral-gi,adult,blue,lightfeather,female
Any Karoline Oliveira,127,5,https://ibjjf.com/athletes/any-oliveira,ranking-geral-gi,adult,blue,lightfeather,female
Alicia Anaya,92,6,https://ibjjf.com/athletes/alicia-anaya,ranking-geral-gi,adult,blue,lightfeather,female
Akari Sekiya,81,7,https://ibjjf.com/athletes/akari-sekiya,ranking-geral-gi,adult,blue,lightfeather,female
Abagail Lan Fun Lavelle,81,7,https://ibjjf.com/athletes/abagail-lavelle,ranking-geral-gi,adult,blue,lightfeather,female
Mariana Ferretti Levi,72,9,https://ibjjf.com/athletes/mariana-levi,ranking-geral-gi,adult,blue,lightfeather,female
Catherine Marie Holland,72,9,https://ibjjf.com/athletes/catherine-holland,ranking-geral-gi,adult,blue,lightfeather,female
Katherine Paige Peters,227,1,https://ibjjf.com/athletes/katherine-peters,ranking-geral-gi,master,blue,lightfeather,female
Anita P. Hilditch,126,2,https://ibjjf.com/athletes/anita-hilditch,ranking-geral-gi,master,blue,lightfeather,female
Thaina Rodriguez Nussio,108,3,https://ibjjf.com/athletes/thaina-nussio,ranking-geral-gi,master,blue,lightfeather,female
Mireille Milad,72,4,https://ibjjf.com/athletes/mireille-milad,ranking-geral-gi,master,blue,lightfeather,female
Laura E Adrien,72,4,https://ibjjf.com/athletes/laura-adrien,ranking-geral-gi,master,blue,lightfeather,female
Melinda Rae Mehaffey,60,6,https://ibjjf.com/athletes/melinda-mehaffey,ranking-geral-gi,master,blue,lightfeather,female
Emmyline Alexandria Fitzgerald,54,7,https://ibjjf.com/athletes/emmyline-fitzgerald,ranking-geral-gi,master,blue,lightfeather,female
Hazel Mary Byrne,42,8,https://ibjjf.com/athletes/hazel-byrne,ranking-geral-gi,master,blue,lightfeather,female
Giuliana Gervasi,36,9,https://ibjjf.com/athletes/giuliana-gervasi,ranking-geral-gi,master,blue,lightfeather,female
Charlotte Margaret Cavanagh,36,9,https://ibjjf.com/athletes/charlotte-cavanagh,ranking-geral-gi,master,blue,lightfeather,female
Amel Maameri,108,1,https://ibjjf.com/athletes/amel-maameri,ranking-geral-gi,adult,white,lightfeather,female
Veyda Karinne Shakibi,108,1,https://ibjjf.com/athletes/veyda-shakibi,ranking-geral-gi,adult,white,lightfeather,female
Kyuri Kim,81,3,https://ibjjf.com/athletes/kyuri-kim,ranking-geral-gi,adult,white,lightfeather,female
Sara López Navas,76,4,https://ibjjf.com/athletes/sara-navas,ranking-geral-gi,adult,white,lightfeather,female
Kylli Marie Ranta,72,5,https://ibjjf.com/athletes/kylli-ranta,ranking-geral-gi,adult,white,lightfeather,female
Allison Yu McClaugherty,63,6,https://ibjjf.com/athletes/allison-mcclaugherty,ranking-geral-gi,adult,white,lightfeather,female
Maya Olivia Castro,54,7,https://ibjjf.com/athletes/maya-castro,ranking-geral-gi,adult,white,lightfeather,female
Bianca de Oliveira Fidelis,54,7,https://ibjjf.com/athletes/bianca-fidelis,ranking-geral-gi,adult,white,lightfeather,female
Samara Pereira Vieira dos Santos,54,7,https://ibjjf.com/athletes/samara-santos,ranking-geral-gi,adult,white,lightfeather,female
Ruth Marguerite King,42,10,https://ibjjf.com/athletes/ruth-king,ranking-geral-gi,adult,white,lightfeather,female
Celina Nichole Ayala,135,1,https://ibjjf.com/athletes/celina-ayala,ranking-geral-gi,master,white,lightfeather,female
Miriam Ortiz Padilla,108,2,https://ibjjf.com/athletes/miriam-padilla,ranking-geral-gi,master,white,lightfeather,female
Claudia Vanessa  Castrillon-Rendon,80,3,https://ibjjf.com/athletes/claudia-castrillon-rendon,ranking-geral-gi,master,white,lightfeather,female
Nicole Lynn Romero,63,4,https://ibjjf.com/athletes/nicole-romero-f17a4fcaefb0,ranking-geral-gi,master,white,lightfeather,female
